timestamp,city,aqi_avg_next_1d,aqi_avg_next_2d,aqi_avg_next_3d
2026-06-01 10:00:00+00:00,Islamabad,150.625,126.33333333333333,107.70833333333333
2026-06-01 11:00:00+00:00,Islamabad,150.625,126.33333333333333,107.70833333333333
2026-06-01 12:00:00+00:00,Islamabad,150.625,126.33333333333333,107.70833333333333
2026-06-01 13:00:00+00:00,Islamabad,150.625,126.33333333333333,107.70833333333333
2026-06-01 14:00:00+00:00,Islamabad,150.625,126.33333333333333,107.70833333333333
2026-06-01 15:00:00+00:00,Islamabad,150.625,126.33333333333333,107.70833333333333
2026-06-01 16:00:00+00:00,Islamabad,150.625,126.33333333333333,107.70833333333333
2026-06-01 17:00:00+00:00,Islamabad,150.625,126.33333333333333,107.70833333333333
2026-06-01 18:00:00+00:00,Islamabad,150.625,126.33333333333333,107.70833333333333
2026-06-01 19:00:00+00:00,Islamabad,150.625,126.33333333333333,107.70833333333333
2026-06-01 20:00:00+00:00,Islamabad,150.625,126.33333333333333,107.70833333333333
2026-06-01 21:00:00+00:00,Islamabad,150.625,126.33333333333333,107.70833333333333
2026-06-01 22:00:00+00:00,Islamabad,150.625,126.33333333333333,107.70833333333333
2026-06-01 23:00:00+00:00,Islamabad,150.625,126.33333333333333,107.70833333333333
2026-06-02 00:00:00+00:00,Islamabad,126.33333333333333,107.70833333333333,113.66666666666667
2026-06-02 01:00:00+00:00,Islamabad,126.33333333333333,107.70833333333333,113.66666666666667
2026-06-02 02:00:00+00:00,Islamabad,126.33333333333333,107.70833333333333,113.66666666666667
2026-06-02 03:00:00+00:00,Islamabad,126.33333333333333,107.70833333333333,113.66666666666667
2026-06-02 04:00:00+00:00,Islamabad,126.33333333333333,107.70833333333333,113.66666666666667
2026-06-02 05:00:00+00:00,Islamabad,126.33333333333333,107.70833333333333,113.66666666666667
2026-06-02 06:00:00+00:00,Islamabad,126.33333333333333,107.70833333333333,113.66666666666667
2026-06-02 07:00:00+00:00,Islamabad,126.33333333333333,107.70833333333333,113.66666666666667
2026-06-02 08:00:00+00:00,Islamabad,126.33333333333333,107.70833333333333,113.66666666666667
2026-06-02 09:00:00+00:00,Islamabad,126.33333333333333,107.70833333333333,113.66666666666667
2026-06-02 10:00:00+00:00,Islamabad,126.33333333333333,107.70833333333333,113.66666666666667
2026-06-02 11:00:00+00:00,Islamabad,126.33333333333333,107.70833333333333,113.66666666666667
2026-06-02 12:00:00+00:00,Islamabad,126.33333333333333,107.70833333333333,113.66666666666667
2026-06-02 13:00:00+00:00,Islamabad,126.33333333333333,107.70833333333333,113.66666666666667
2026-06-02 14:00:00+00:00,Islamabad,126.33333333333333,107.70833333333333,113.66666666666667
2026-06-02 15:00:00+00:00,Islamabad,126.33333333333333,107.70833333333333,113.66666666666667
2026-06-02 16:00:00+00:00,Islamabad,126.33333333333333,107.70833333333333,113.66666666666667
2026-06-02 17:00:00+00:00,Islamabad,126.33333333333333,107.70833333333333,113.66666666666667
2026-06-02 18:00:00+00:00,Islamabad,126.33333333333333,107.70833333333333,113.66666666666667
2026-06-02 19:00:00+00:00,Islamabad,126.33333333333333,107.70833333333333,113.66666666666667
2026-06-02 20:00:00+00:00,Islamabad,126.33333333333333,107.70833333333333,113.66666666666667
2026-06-02 21:00:00+00:00,Islamabad,126.33333333333333,107.70833333333333,113.66666666666667
2026-06-02 22:00:00+00:00,Islamabad,126.33333333333333,107.70833333333333,113.66666666666667
2026-06-02 23:00:00+00:00,Islamabad,126.33333333333333,107.70833333333333,113.66666666666667
2026-06-03 00:00:00+00:00,Islamabad,107.70833333333333,113.66666666666667,94.33333333333333
2026-06-03 01:00:00+00:00,Islamabad,107.70833333333333,113.66666666666667,94.33333333333333
2026-06-03 02:00:00+00:00,Islamabad,107.70833333333333,113.66666666666667,94.33333333333333
2026-06-03 03:00:00+00:00,Islamabad,107.70833333333333,113.66666666666667,94.33333333333333
2026-06-03 04:00:00+00:00,Islamabad,107.70833333333333,113.66666666666667,94.33333333333333
2026-06-03 05:00:00+00:00,Islamabad,107.70833333333333,113.66666666666667,94.33333333333333
2026-06-03 06:00:00+00:00,Islamabad,107.70833333333333,113.66666666666667,94.33333333333333
2026-06-03 07:00:00+00:00,Islamabad,107.70833333333333,113.66666666666667,94.33333333333333
2026-06-03 08:00:00+00:00,Islamabad,107.70833333333333,113.66666666666667,94.33333333333333
2026-06-03 09:00:00+00:00,Islamabad,107.70833333333333,113.66666666666667,94.33333333333333
2026-06-03 10:00:00+00:00,Islamabad,107.70833333333333,113.66666666666667,94.33333333333333
2026-06-03 11:00:00+00:00,Islamabad,107.70833333333333,113.66666666666667,94.33333333333333
2026-06-03 12:00:00+00:00,Islamabad,107.70833333333333,113.66666666666667,94.33333333333333
2026-06-03 13:00:00+00:00,Islamabad,107.70833333333333,113.66666666666667,94.33333333333333
2026-06-03 14:00:00+00:00,Islamabad,107.70833333333333,113.66666666666667,94.33333333333333
2026-06-03 15:00:00+00:00,Islamabad,107.70833333333333,113.66666666666667,94.33333333333333
2026-06-03 16:00:00+00:00,Islamabad,107.70833333333333,113.66666666666667,94.33333333333333
2026-06-03 17:00:00+00:00,Islamabad,107.70833333333333,113.66666666666667,94.33333333333333
2026-06-03 18:00:00+00:00,Islamabad,107.70833333333333,113.66666666666667,94.33333333333333
2026-06-03 19:00:00+00:00,Islamabad,107.70833333333333,113.66666666666667,94.33333333333333
2026-06-03 20:00:00+00:00,Islamabad,107.70833333333333,113.66666666666667,94.33333333333333
2026-06-03 21:00:00+00:00,Islamabad,107.70833333333333,113.66666666666667,94.33333333333333
2026-06-03 22:00:00+00:00,Islamabad,107.70833333333333,113.66666666666667,94.33333333333333
2026-06-03 23:00:00+00:00,Islamabad,107.70833333333333,113.66666666666667,94.33333333333333
2026-06-04 00:00:00+00:00,Islamabad,113.66666666666667,94.33333333333333,97.91666666666667
2026-06-04 01:00:00+00:00,Islamabad,113.66666666666667,94.33333333333333,97.91666666666667
2026-06-04 02:00:00+00:00,Islamabad,113.66666666666667,94.33333333333333,97.91666666666667
2026-06-04 03:00:00+00:00,Islamabad,113.66666666666667,94.33333333333333,97.91666666666667
2026-06-04 04:00:00+00:00,Islamabad,113.66666666666667,94.33333333333333,97.91666666666667
